Código do Município,Nome do Município_x,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,cactus,Código da CREDE,CREDE,Escola,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,Muito Crítico,Crítico,Intermediário,Adequado,Alunos Previstos,Alunos Efetivos,Percentual de Participação,Taxa de Participação,Proficiência Padronizada,Fator de Ajuste,Número de Alunos no Muito Crítico,Número de Alunos no Crítico,Número de Alunos no Intermediário,Número de Alunos no Adequado,IDE EF MT,IDE Médio EF
2312403,São Gonçalo do Amarante,23041463,Jose Pereira Barros Eef,Municipal,2017,226.28,6.4,243.45,5.3,não cactus,2,ITAPIPOCA,JOSE PEREIRA BARROS EEF,232.61327597081899,47.196602296047601,Crítico,50,36.363636363636402,9.0909090909090899,4.5454545454545503,21,22,104.761904761905,1,2.88066379854097,0.42045454545454503,11,8,2,1,1.2111881880229101,2.2112883438101001
2312403,São Gonçalo do Amarante,23041463,Jose Pereira Barros Eef,Municipal,2019,227.07,6.3,279.64,6.2,não cactus,2,ITAPIPOCA,JOSE PEREIRA BARROS EEF,262.36587784141398,44.180991993392702,Crítico,33.3333333333333,20.8333333333333,37.5,8.3333333333333304,24,24,100,1,4.3682938920706897,0.55208333333333304,8,5,9,2,2.4116622529140299,4.2351879095953304
2312403,São Gonçalo do Amarante,23041528,Euclides Pereira Gomes Eef,Municipal,2017,240.25,6.8,275.83,5.8,não cactus,2,ITAPIPOCA,EUCLIDES PEREIRA GOMES EEF,273.79431640745401,46.639005079868802,Crítico,15.9574468085106,34.042553191489397,35.106382978723403,14.893617021276601,90,94,104.444444444444,1,4.9397158203726796,0.62234042553191504,15,32,33,14,3.0741848456574701,3.97960820028579
2312403,São Gonçalo do Amarante,23041528,Euclides Pereira Gomes Eef,Municipal,2019,235.59,6.6,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041544,Gertrudes Prata Lima Eef,Municipal,2017,225.49,6.2,266.78,5.6,não cactus,2,ITAPIPOCA,GERTRUDES PRATA LIMA EEF,238.88593873308599,47.763976081220001,Crítico,47.619047619047599,38.095238095238102,9.5238095238095202,4.7619047619047601,22,21,95.454545454545496,0.95454545454545503,3.1942969366543101,0.42857142857142899,10,8,2,1,1.30675783772222,2.30862743182719
2312403,São Gonçalo do Amarante,23041544,Gertrudes Prata Lima Eef,Municipal,2019,228.61,6.6,283.46,6,não cactus,2,ITAPIPOCA,GERTRUDES PRATA LIMA EEF,271.07985631077997,52.327464786875801,Crítico,21.951219512195099,34.146341463414601,21.951219512195099,21.951219512195099,39,41,105.128205128205,1,4.8039928155390204,0.60975609756097604,9,14,9,9,2.9292639119140298,3.91278242818127
2312403,São Gonçalo do Amarante,23041595,Manoel Pereira De Brito Eef,Municipal,2017,244.82,6.7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041595,Manoel Pereira De Brito Eef,Municipal,2019,238.71,7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041641,Fernando Alcantara Mota Eef,Municipal,2017,228.11,6.3,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041641,Fernando Alcantara Mota Eef,Municipal,2019,247.87,7.1,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041650,Dona Filomena Martins Eef,Municipal,2017,241.49,6.7,273.31,5.4,não cactus,2,ITAPIPOCA,DONA FILOMENA MARTINS EEF,247.581066930628,47.224715819156501,Crítico,33.3333333333333,43.75,14.5833333333333,8.3333333333333304,48,48,100,1,3.6290533465314101,0.49479166666666702,16,21,7,4,1.79562535375252,2.6016882700720099
2312403,São Gonçalo do Amarante,23041650,Dona Filomena Martins Eef,Municipal,2019,246.15,7.1,287.85,6,não cactus,2,ITAPIPOCA,DONA FILOMENA MARTINS EEF,273.24466094087501,49.3143060069537,Crítico,17.307692307692299,28.846153846153801,36.538461538461497,17.307692307692299,50,52,104,1,4.9122330470437596,0.63461538461538503,9,15,19,9,3.1173786644700798,3.6933366937652798
2312403,São Gonçalo do Amarante,23041722,Manoel Pereira Barros Eef,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041722,Manoel Pereira Barros Eef,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041730,Odete Sampaio De Azevedo Eef,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23041730,Odete Sampaio De Azevedo Eef,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23187042,Porfirio De Araujo Eef,Municipal,2017,212.65,5.8,260.64,5.3,não cactus,2,ITAPIPOCA,PORFIRIO DE ARAUJO EEF,250.96352418561,47.318807182745402,Crítico,31.460674157303401,35.955056179775298,26.966292134831502,5.6179775280898898,88,89,101.136363636364,1,3.7981762092805198,0.51685393258427004,28,32,24,5,1.9631023104146501,2.7011867376973999
2312403,São Gonçalo do Amarante,23187042,Porfirio De Araujo Eef,Municipal,2019,228.1,6.2,276.69,5.7,não cactus,2,ITAPIPOCA,PORFIRIO DE ARAUJO EEF,258.39482303434301,54.614538066772802,Crítico,26.966292134831502,37.078651685393297,22.471910112359598,13.483146067415699,89,89,100,1,4.1697411517171696,0.55617977528089901,24,33,20,12,2.3191256967415699,3.2195000764182802
2312403,São Gonçalo do Amarante,23209984,Tasso Jereissati Eef Gov,Municipal,2017,254.69,7.4,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23209984,Tasso Jereissati Eef Gov,Municipal,2019,233.26,6.6,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23232110,Maria Do Socorro Gouveia Eef,Municipal,2017,221.18,6.1,265.49,5.5,não cactus,2,ITAPIPOCA,MARIA DO SOCORRO GOUVEIA EEF,266.62364379868899,48.146018362731901,Crítico,23.913043478260899,28.985507246376802,35.507246376811601,11.5942028985507,137,138,100.729927007299,1,4.58118218993443,0.58695652173913004,33,40,49,16,2.68895476365716,3.1341097769044901
2312403,São Gonçalo do Amarante,23232110,Maria Do Socorro Gouveia Eef,Municipal,2019,238.09,6.8,269.95,5.5,não cactus,2,ITAPIPOCA,MARIA DO SOCORRO GOUVEIA EEF,262.35558787754002,50.386280686456303,Crítico,24.6666666666667,40,21.3333333333333,14,144,150,104.166666666667,1,4.3677793938769804,0.56166666666666698,37,60,32,21,2.4532360928942398,3.2659991575692202
2312403,São Gonçalo do Amarante,23244054,Alba Herculano Araujo Eeb Professora,Municipal,2017,241.16,6.8,263.62,5.5,não cactus,2,ITAPIPOCA,ALBA HERCULANO ARAUJO EEB PROFESSORA,253.70331886678099,49.041975920958102,Crítico,30.2631578947368,39.473684210526301,18.421052631578899,11.842105263157899,73,76,104.109589041096,1,3.9351659433390398,0.52960526315789502,23,30,14,9,2.0840845949920599,3.3476985634207801
2312403,São Gonçalo do Amarante,23244054,Alba Herculano Araujo Eeb Professora,Municipal,2019,240.7,6.8,289.15,6.1,não cactus,2,ITAPIPOCA,ALBA HERCULANO ARAUJO EEB PROFESSORA,277.19974054355998,33.960803104250303,Intermediário,6.12244897959184,38.775510204081598,48.979591836734699,6.12244897959184,49,49,100,1,5.1099870271780201,0.63775510204081598,3,19,24,3,3.2589202979451701,3.9647993668891002
2312403,São Gonçalo do Amarante,23273887,Sonho De Crianca Eef,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312403,São Gonçalo do Amarante,23273887,Sonho De Crianca Eef,Municipal,2019,214.38,6,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312502,São João do Jaguaribe,23132736,Ambrosio Maciel Chaves Emef,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312502,São João do Jaguaribe,23132736,Ambrosio Maciel Chaves Emef,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312502,São João do Jaguaribe,23132744,Bevenuto Ferreira Maia Emef,Municipal,2017,270.11,7.4,294.68,6.5,não cactus,10,RUSSAS,BEVENUTO FERREIRA MAIA EMEF,296.93511962827398,33.874043336106098,Intermediário,0,16.6666666666667,58.3333333333333,25,11,12,109.09090909090899,1,6.0967559814136996,0.77083333333333304,0,2,7,3,4.6995827356730597,5.3178751014900199
2312502,São João do Jaguaribe,23132744,Bevenuto Ferreira Maia Emef,Municipal,2019,274.93,6.7,288.76,6,não cactus,10,RUSSAS,BEVENUTO FERREIRA MAIA EMEF,306.82659915066102,44.1101986333667,Intermediário,5.5555555555555598,16.6666666666667,38.8888888888889,38.8888888888889,18,18,100,1,6.5913299575330404,0.77777777777777801,1,3,7,7,5.1265899669701396,5.1184742972966299
2312502,São João do Jaguaribe,23132833,Chiquinho Rodrigues Eef,Municipal,2017,231.94,6.5,258.59,4.9,não cactus,10,RUSSAS,CHIQUINHO RODRIGUES EEF,254.29708292254699,46.163917831520202,Crítico,26.315789473684202,44.7368421052632,22.3684210526316,6.5789473684210504,82,76,92.682926829268297,0.92682926829268297,3.9648541461273701,0.52302631578947401,20,34,17,5,1.92198722327516,2.3633509642273198
2312502,São João do Jaguaribe,23132833,Chiquinho Rodrigues Eef,Municipal,2019,215.18,5.8,274.85,5.5,não cactus,10,RUSSAS,CHIQUINHO RODRIGUES EEF,277.20599352904298,45.231335897155098,Intermediário,14.634146341463399,34.146341463414601,41.463414634146297,9.7560975609756095,40,41,102.5,1,5.1102996764521302,0.61585365853658502,6,14,17,4,3.1471967519613799,3.7559901282433601
2312502,São João do Jaguaribe,23132930,Joao Guerreiro De Sousa Lima Emef,Municipal,2017,218.64,5.8,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312502,São João do Jaguaribe,23132930,Joao Guerreiro De Sousa Lima Emef,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312502,São João do Jaguaribe,23133007,Milton Chaves E Silva Emef,Municipal,2017,300.82,8.4,281.25,5.6,não cactus,10,RUSSAS,MILTON CHAVES E SILVA EMEF,248.01598461164701,63.404167120170698,Crítico,45.454545454545503,9.0909090909090899,36.363636363636402,9.0909090909090899,9,11,122.222222222222,1,3.6507992305823702,0.52272727272727304,5,1,4,1,1.90837232507715,2.1667985130240899
2312502,São João do Jaguaribe,23133007,Milton Chaves E Silva Emef,Municipal,2019,295,8.3,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312502,São João do Jaguaribe,23211016,Raimunda Ida Vidal Chaves Emef,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312502,São João do Jaguaribe,23211016,Raimunda Ida Vidal Chaves Emef,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312601,São Luís do Curu,23046171,Alonso Herculano - Eeb,Municipal,2017,209.23,5.3,NA,NA,não cactus,2,ITAPIPOCA,ALONSO HERCULANO - EEB,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-
2312601,São Luís do Curu,23046171,Alonso Herculano - Eeb,Municipal,2019,194.2,4.9,238.63,4.3,não cactus,2,ITAPIPOCA,ALONSO HERCULANO - EEB,228.520466541893,35.728090275345998,Crítico,33.3333333333333,61.1111111111111,5.5555555555555598,0,18,18,100,1,2.6760233270946601,0.43055555555555602,6,11,1,0,1.1521767102768701,1.94591634191228
2312601,São Luís do Curu,23046201,Antonio Honorato Eeb,Municipal,2017,196.05,4.7,230.46,3.8,não cactus,2,ITAPIPOCA,ANTONIO HONORATO EEB,229.568006226287,42.133242102876302,Crítico,55.172413793103402,27.586206896551701,13.7931034482759,3.4482758620689702,29,29,100,1,2.72840031131433,0.41379310344827602,16,8,4,1,1.1289932322680001,2.06036215571334
2312601,São Luís do Curu,23046201,Antonio Honorato Eeb,Municipal,2019,192.14,4.6,212.27,3.9,não cactus,2,ITAPIPOCA,ANTONIO HONORATO EEB,206.057721002611,38.743158334677197,Muito Crítico,71.428571428571402,19.047619047619001,9.5238095238095202,0,21,21,100,1,1.5528860501305299,0.34523809523809501,15,4,2,0,0.53611542206887397,1.0522579485204899
2312601,São Luís do Curu,23046210,Assis Herculano Eeb,Municipal,2017,179.09,4.3,NA,NA,não cactus,2,ITAPIPOCA,ASSIS HERCULANO EEB,206.74168872682,14.8012476544801,Muito Crítico,88.8888888888889,11.1111111111111,0,0,8,9,112.5,1,1.5870844363410099,0.27777777777777801,8,1,0,0,0.44085678787250299,0.86918994963506602
2312601,São Luís do Curu,23046210,Assis Herculano Eeb,Municipal,2019,NA,NA,190.97,2.7,não cactus,2,ITAPIPOCA,ASSIS HERCULANO EEB,200.752186756719,28.822009868732799,Muito Crítico,80,20,0,0,10,10,100,1,1.2876093378359701,0.3,8,2,0,0,0.38628280135079002,0.37032191504329498
2312601,São Luís do Curu,23046376,Padre Jose Sinval Facundo Eeb,Municipal,2017,NA,NA,228.05,4,não cactus,2,ITAPIPOCA,PADRE JOSE SINVAL FACUNDO EEB,229.832682530597,39.567144109616002,Crítico,52.252252252252298,32.4324324324324,14.4144144144144,0.90090090090090102,109,111,101.834862385321,1,2.7416341265298301,0.40990990990991,58,36,16,1,1.12382299781178,2.01015869579992
2312601,São Luís do Curu,23046376,Padre Jose Sinval Facundo Eeb,Municipal,2019,206.7,5,233.73,4.1,não cactus,2,ITAPIPOCA,PADRE JOSE SINVAL FACUNDO EEB,232.13732059543199,37.011503555148401,Crítico,48.648648648648603,39.1891891891892,10.8108108108108,1.35135135135135,74,74,100,1,2.8568660297715902,0.412162162162162,36,29,8,1,1.17749207983829,1.8361708841248401
2312601,São Luís do Curu,23046384,Professor Jupi Martins Eeb,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312601,São Luís do Curu,23046384,Professor Jupi Martins Eeb,Municipal,2019,215.91,5.8,240.51,4.9,não cactus,2,ITAPIPOCA,PROFESSOR JUPI MARTINS EEB,230.136963334537,26.6547800742268,Crítico,45,50,5,0,18,20,111.111111111111,1,2.7568481667268698,0.4,9,10,1,0,1.1027392666907501,2.27574737820132
2312601,São Luís do Curu,23046457,Ubiratan Diniz Aguiar Eeif,Municipal,2017,199.33,5.3,NA,NA,não cactus,2,ITAPIPOCA,UBIRATAN DINIZ AGUIAR EEIF,227.97115519072699,31.113806217516899,Crítico,50,37.5,12.5,0,7,8,114.28571428571399,1,2.6485577595363701,0.40625,4,3,1,0,1.07597658981165,1.56862946900749
2312601,São Luís do Curu,23046457,Ubiratan Diniz Aguiar Eeif,Municipal,2019,193.05,4.9,261.8,5.3,não cactus,2,ITAPIPOCA,UBIRATAN DINIZ AGUIAR EEIF,243.880529054249,34.139570609787199,Crítico,41.6666666666667,41.6666666666667,16.6666666666667,0,12,12,100,1,3.4440264527124498,0.4375,5,5,2,0,1.5067615730617001,2.9492455587046398
2312601,São Luís do Curu,23209399,Profª Maria De Lourdes Braga Eeb,Municipal,2017,186.44,4.5,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312601,São Luís do Curu,23209399,Profª Maria De Lourdes Braga Eeb,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121688,Eliseu Becco Filho Eeief,Municipal,2017,187.48,4.8,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121688,Eliseu Becco Filho Eeief,Municipal,2019,196.9,5.2,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121742,Eeief Conego Januario Da Cunha Barbosa,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121742,Eeief Conego Januario Da Cunha Barbosa,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121920,Manoel Rufino Da Silva Eeief,Municipal,2017,NA,NA,336.94,7.5,não cactus,14,SENADOR POMPEU,MANOEL RUFINO DA SILVA EEIEF,328.15521967911502,27.865526308582801,Adequado,0,7.6923076923076898,23.076923076923102,69.230769230769198,13,13,100,1,7.6577609839557503,0.90384615384615397,0,1,3,9,6.9214378124215399,6.9523599060743999
2312700,Senador Pompeu,23121920,Manoel Rufino Da Silva Eeief,Municipal,2019,NA,NA,338.6,7.4,não cactus,14,SENADOR POMPEU,MANOEL RUFINO DA SILVA EEIEF,363.00801986979701,19.194352659844501,Adequado,0,0,0,100,20,20,100,1,9.4004009934898392,1,0,0,0,20,9.4004009934898392,8.8131104556494808
2312700,Senador Pompeu,23121955,Geraldo Goncalves Do Nascimento Junior Eef,Municipal,2017,227.39,6,234.71,4.4,não cactus,14,SENADOR POMPEU,MELVIN JONES EEF,224.93530603766001,41.441032676055698,Muito Crítico,55.2631578947368,31.578947368421101,10.526315789473699,2.6315789473684199,76,76,100,1,2.49676530188301,0.40131578947368401,42,24,8,2,1.00199133825568,1.7957299189993601
2312700,Senador Pompeu,23121955,Geraldo Goncalves Do Nascimento Junior Eef,Municipal,2019,238.89,6.2,236.01,4.4,não cactus,14,SENADOR POMPEU,GERALDO GONCALVES DO NASCIMENTO JUNIOR EEF,235.46851630591999,43.343409413776001,Crítico,40.259740259740298,46.753246753246799,6.4935064935064899,6.4935064935064899,79,77,97.468354430379705,0.974683544303797,3.0234258152959801,0.44805194805194798,31,36,5,5,1.32035684338875,1.9357410081989801
2312700,Senador Pompeu,23121971,Odilo Lopes Galvao Eeief Padre,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121971,Odilo Lopes Galvao Eeief Padre,Municipal,2019,238.67,6.7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121980,Paulo Vitoriano De Oliveira Eeief,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121980,Paulo Vitoriano De Oliveira Eeief,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23121998,Pedro Holanda Eeief,Municipal,2017,220.89,6.1,260.77,5.5,não cactus,14,SENADOR POMPEU,PEDRO HOLANDA EEIEF,264.93208691152603,39.473464295903398,Crítico,21.428571428571399,21.428571428571399,57.142857142857103,0,14,14,100,1,4.4966043455763103,0.58928571428571397,3,3,8,0,2.6497847036431801,3.6101358114621198
2312700,Senador Pompeu,23121998,Pedro Holanda Eeief,Municipal,2019,NA,NA,281.84,6,não cactus,14,SENADOR POMPEU,PEDRO HOLANDA EEIEF,289.70110265619502,40.760064704402097,Intermediário,18.181818181818201,9.0909090909090899,54.545454545454497,18.181818181818201,11,11,100,1,5.7350551328097499,0.68181818181818199,2,1,6,2,3.9102648632793802,4.6821723255565297
2312700,Senador Pompeu,23122099,Antonio Batista De Lima Eeief,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23122099,Antonio Batista De Lima Eeief,Municipal,2019,241.59,6.4,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23122110,Raquel Costa Linhares Eef,Municipal,2017,205.91,5.8,279.65,5,não cactus,14,SENADOR POMPEU,RAQUEL COSTA LINHARES EEF,253.47420409134301,43.501342992789603,Crítico,27.272727272727298,45.454545454545503,18.181818181818201,9.0909090909090899,34,33,97.058823529411796,0.97058823529411797,3.9237102045671501,0.52272727272727304,9,15,6,3,1.9907059126112701,2.7904126698858902
2312700,Senador Pompeu,23122110,Raquel Costa Linhares Eef,Municipal,2019,NA,NA,282.94,5.8,não cactus,14,SENADOR POMPEU,RAQUEL COSTA LINHARES EEF,263.24821555503598,38.909864205953703,Crítico,15,50,30,5,20,20,100,1,4.4124107777517798,0.5625,3,10,6,1,2.48198106248537,3.8280448805571599
2312700,Senador Pompeu,23122129,Valfrido Ferreira Lima Eeief Vereador,Municipal,2017,250.62,6.9,253.5,5.2,não cactus,14,SENADOR POMPEU,VALFRIDO FERREIRA LIMA EEIEF VEREADOR,229.878209802524,34.6673108815842,Crítico,50,40,10,0,21,20,95.238095238095198,0.952380952380952,2.7439104901262201,0.4,10,8,2,0,1.0452992343337999,1.8968333107099
2312700,Senador Pompeu,23122129,Valfrido Ferreira Lima Eeief Vereador,Municipal,2019,245.15,6.7,240.32,4.5,não cactus,14,SENADOR POMPEU,VALFRIDO FERREIRA LIMA EEIEF VEREADOR,265.74130237558899,43.5136646130982,Crítico,17.647058823529399,41.176470588235297,35.294117647058798,5.8823529411764701,18,17,94.4444444444444,0.94444444444444398,4.5370651187794397,0.57352941176470595,3,7,6,1,2.45757693933886,2.8678747461736802
2312700,Senador Pompeu,23122277,Antonio Jacob Filho Eeief,Municipal,2017,263.25,6.6,260.66,5.4,não cactus,14,SENADOR POMPEU,ANTONIO JACOB FILHO EEIEF,232.85833842305701,38.516957792538904,Crítico,43.75,50,6.25,0,16,16,100,1,2.89291692115287,0.40625,7,8,1,0,1.1752474992183499,4.0480690317335197
2312700,Senador Pompeu,23122277,Antonio Jacob Filho Eeief,Municipal,2019,204.21,5.5,213.4,4.7,não cactus,14,SENADOR POMPEU,ANTONIO JACOB FILHO EEIEF,207.15941104847599,41.318167480821003,Muito Crítico,69.696969696969703,21.2121212121212,6.0606060606060597,3.0303030303030298,33,33,100,1,1.60797055242378,0.35606060606060602,23,7,2,1,0.57253496942361903,3.1185969090250398
2312700,Senador Pompeu,23122382,Joao Baia Sobrinho Eeief,Municipal,2017,238.57,6.5,287.27,5.7,não cactus,14,SENADOR POMPEU,JOAO BAIA SOBRINHO EEIEF,292.64601042806203,54.590931348822103,Intermediário,17.3913043478261,26.086956521739101,21.739130434782599,34.7826086956522,23,23,100,1,5.8823005214031001,0.684782608695652,4,6,5,8,4.0280970961782101,3.6163143020541599
2312700,Senador Pompeu,23122382,Joao Baia Sobrinho Eeief,Municipal,2019,260.8,7.2,303.72,6.4,não cactus,14,SENADOR POMPEU,JOAO BAIA SOBRINHO EEIEF,272.19959357445498,37.696941946382999,Crítico,13.3333333333333,40,33.3333333333333,13.3333333333333,15,15,100,1,4.8599796787227296,0.61666666666666703,2,6,5,2,2.9969874685456799,4.0920746165259096
2312700,Senador Pompeu,23183390,Aristides Batista Da Silva Eeief,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23183390,Aristides Batista Da Silva Eeief,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2312700,Senador Pompeu,23229438,Jose Antonio De Souza Eeief,Municipal,2017,191.82,4.6,234.89,4.4,não cactus,14,SENADOR POMPEU,JOSE ANTONIO DE SOUZA EEIEF,228.39663087917199,39.187945233637997,Crítico,50,41.6666666666667,8.3333333333333304,0,11,12,109.09090909090899,1,2.66983154395861,0.39583333333333298,6,5,1,0,1.05680831948361,2.02179536940747
2312700,Senador Pompeu,23229438,Jose Antonio De Souza Eeief,Municipal,2019,NA,NA,256.55,4.9,não cactus,14,SENADOR POMPEU,JOSE ANTONIO DE SOUZA EEIEF,247.98461140114401,53.443151771322299,Crítico,46.6666666666667,20,20,13.3333333333333,16,15,93.75,0.9375,3.6492305700571901,0.5,7,3,3,2,1.71057682971431,3.18459802568916
2312700,Senador Pompeu,23264306,Moreira Campos Eef,Municipal,2017,201.85,4.5,238.6,2.6,não cactus,14,SENADOR POMPEU,MOREIRA CAMPOS EEF,237.24000837785701,38.323088098873299,Crítico,37.349397590361399,46.987951807228903,15.662650602409601,0,87,83,95.402298850574695,0.95402298850574696,3.1120004188928601,0.44578313253011997,31,39,13,0,1.3234944310234,1.91647891018832
2312700,Senador Pompeu,23264306,Moreira Campos Eef,Municipal,2019,NA,NA,269.64,5.2,não cactus,14,SENADOR POMPEU,MOREIRA CAMPOS EEF,267.73492047680497,44.759138839050699,Crítico,21.25,30,37.5,11.25,80,80,100,1,4.6367460238402396,0.59687500000000004,17,24,30,9,2.7675577829796398,3.0142328419032398
