,Sigla da UF,Código do Município,Nome do Município,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,cactus,ID_PROVA_BRASIL,NIVEL_SOCIO_ECONOMICO,MEDIA_5EF_MT,MEDIA_9EF_MT
1719,CE,2302206,Beberibe,23207337,Raul Barbosa Emef,Municipal,2019,215.1,5.6,241.27,4.6,não cactus,2017,,225.74,251.69
1720,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2005,158.07,3.3,212.81,3.2,não cactus,2017,,246.07,272.44
1721,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2007,165.75,3.1,221.06,3.4,não cactus,2017,,246.07,272.44
1722,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2009,220.27,5.1,231.88,4.0,não cactus,2017,,246.07,272.44
1723,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2011,232.81,5.9,241.59,4.5,não cactus,2017,,246.07,272.44
1724,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2013,221.99,5.4,268.16,4.7,não cactus,2017,,246.07,272.44
1725,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2015,,6.3,,4.8,não cactus,2017,,246.07,272.44
1726,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2017,246.07,6.4,272.44,5.6,não cactus,2017,,246.07,272.44
1727,CE,2302206,Beberibe,23207345,Ernesto Gurgel Valente Emef,Municipal,2019,260.56,7.4,291.93,6.4,não cactus,2017,,246.07,272.44
1728,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2005,168.37,3.3,235.03,3.8,não cactus,2017,,260.41,269.36
1729,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2007,164.24,3.7,242.12,3.5,não cactus,2017,,260.41,269.36
1730,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2009,208.32,4.6,226.45,3.5,não cactus,2017,,260.41,269.36
1731,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2011,228.02,5.8,275.38,5.2,não cactus,2017,,260.41,269.36
1732,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2013,210.71,5.6,271.5,4.4,não cactus,2017,,260.41,269.36
1733,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2015,,6.4,,5.1,não cactus,2017,,260.41,269.36
1734,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2017,260.41,7.4,269.36,5.4,não cactus,2017,,260.41,269.36
1735,CE,2302206,Beberibe,23207370,Manuel De Lima Emef,Municipal,2019,251.17,7.0,275.1,5.7,não cactus,2017,,260.41,269.36
1736,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 1,235.08,269.13
1737,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 1,235.08,269.13
1738,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2009,155.08,3.6,230.36,4.1,não cactus,2017,Grupo 1,235.08,269.13
1739,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2011,187.43,4.4,241.89,4.2,não cactus,2017,Grupo 1,235.08,269.13
1740,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2013,223.74,5.7,,,não cactus,2017,Grupo 1,235.08,269.13
1741,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2015,196.38,5.1,252.82,4.6,não cactus,2017,Grupo 1,235.08,269.13
1742,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2017,235.08,6.7,269.13,5.4,não cactus,2017,Grupo 1,235.08,269.13
1743,CE,2302305,Bela Cruz,23001879,Francisco Romao Emeief,Municipal,2019,226.47,6.1,264.69,5.3,não cactus,2017,Grupo 1,235.08,269.13
1744,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 2,240.79,287.02
1745,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 2,240.79,287.02
1746,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2009,,,,,não cactus,2017,Grupo 2,240.79,287.02
1747,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2011,,,,,não cactus,2017,Grupo 2,240.79,287.02
1748,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2013,,,,,não cactus,2017,Grupo 2,240.79,287.02
1749,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2015,,,274.73,5.6,não cactus,2017,Grupo 2,240.79,287.02
1750,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2017,240.79,6.8,287.02,5.7,não cactus,2017,Grupo 2,240.79,287.02
1751,CE,2302305,Bela Cruz,23001925,Sao Joao Bosco Emeief,Municipal,2019,247.71,7.2,,,não cactus,2017,Grupo 2,240.79,287.02
1752,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2005,,,,,não cactus,2017,Grupo 1,256.5,282.36
1753,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2007,,,,,não cactus,2017,Grupo 1,256.5,282.36
1754,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2009,168.32,3.6,211.04,3.1,não cactus,2017,Grupo 1,256.5,282.36
1755,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2011,192.54,4.8,228.11,3.7,não cactus,2017,Grupo 1,256.5,282.36
1756,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2013,207.0,5.4,249.82,4.3,não cactus,2017,Grupo 1,256.5,282.36
1757,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2015,215.2,5.7,248.86,4.4,não cactus,2017,Grupo 1,256.5,282.36
1758,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2017,256.5,7.2,282.36,5.5,não cactus,2017,Grupo 1,256.5,282.36
1759,CE,2302305,Bela Cruz,23001968,Jose Batista Da Rocha Emef,Municipal,2019,245.47,6.8,261.29,5.0,não cactus,2017,Grupo 1,256.5,282.36
1760,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2005,169.98,4.0,,,não cactus,2017,Grupo 2,204.76,278.39
1761,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2007,158.17,3.5,218.46,3.6,não cactus,2017,Grupo 2,204.76,278.39
1762,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2009,175.05,4.1,225.12,3.3,não cactus,2017,Grupo 2,204.76,278.39
1763,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2011,215.24,5.4,245.44,3.9,não cactus,2017,Grupo 2,204.76,278.39
1764,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2013,204.35,5.2,231.77,4.2,não cactus,2017,Grupo 2,204.76,278.39
1765,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2015,237.95,6.5,,,não cactus,2017,Grupo 2,204.76,278.39
1766,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2017,204.76,5.6,278.39,5.2,não cactus,2017,Grupo 2,204.76,278.39
1767,CE,2302305,Bela Cruz,23002000,Jose Ludgero Da Silveira Emef,Municipal,2019,,,,,não cactus,2017,Grupo 2,204.76,278.39
1768,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2005,,,,,não cactus,2017,Grupo 2,250.66,295.81
1769,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2007,162.89,3.4,,,não cactus,2017,Grupo 2,250.66,295.81
1770,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2009,211.93,5.3,238.54,3.9,não cactus,2017,Grupo 2,250.66,295.81
1771,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2011,193.47,4.9,,,não cactus,2017,Grupo 2,250.66,295.81
1772,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2013,217.39,5.9,,,não cactus,2017,Grupo 2,250.66,295.81
1773,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2015,193.87,5.1,262.5,4.7,não cactus,2017,Grupo 2,250.66,295.81
1774,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2017,250.66,6.9,295.81,6.1,não cactus,2017,Grupo 2,250.66,295.81
1775,CE,2302305,Bela Cruz,23002077,Francisco Adeodato Morais Emef,Municipal,2019,236.39,6.5,,,não cactus,2017,Grupo 2,250.66,295.81
1776,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2005,,,,,não cactus,2017,Grupo 1,230.52,282.57
1777,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2007,,,,,não cactus,2017,Grupo 1,230.52,282.57
1778,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2009,,,,,não cactus,2017,Grupo 1,230.52,282.57
1779,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2011,217.17,5.7,,,não cactus,2017,Grupo 1,230.52,282.57
1780,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2013,,,,,não cactus,2017,Grupo 1,230.52,282.57
1781,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2015,222.53,6.0,,,não cactus,2017,Grupo 1,230.52,282.57
1782,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2017,230.52,6.4,282.57,5.9,não cactus,2017,Grupo 1,230.52,282.57
1783,CE,2302305,Bela Cruz,23002255,Joao Pereira Do Nascimento Emef,Municipal,2019,241.31,6.8,315.09,6.9,não cactus,2017,Grupo 1,230.52,282.57
1784,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2005,,,,,não cactus,2017,,254.68,297.93
1785,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2007,,,,,não cactus,2017,,254.68,297.93
1786,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2009,166.62,3.9,,,não cactus,2017,,254.68,297.93
1787,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2011,,,235.3,4.2,não cactus,2017,,254.68,297.93
1788,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2013,,,,,não cactus,2017,,254.68,297.93
1789,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2015,,,,,não cactus,2017,,254.68,297.93
1790,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2017,,,297.93,5.9,não cactus,2017,,254.68,297.93
1791,CE,2302305,Bela Cruz,23002379,Minervino Jose De Vasconcelos Emef,Municipal,2019,258.93,7.0,,,não cactus,2017,,254.68,297.93
1792,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2005,,,,,não cactus,2017,,231.11,270.89
1793,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2007,,,,,não cactus,2017,,231.11,270.89
1794,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2009,167.4,3.5,206.14,3.3,não cactus,2017,,231.11,270.89
1795,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2011,,,,,não cactus,2017,,231.11,270.89
1796,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2013,188.34,4.8,,,não cactus,2017,,231.11,270.89
1797,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2015,,,,,não cactus,2017,,231.11,270.89
1798,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2017,231.11,6.9,270.89,5.2,não cactus,2017,,231.11,270.89
1799,CE,2302305,Bela Cruz,23002409,Raimundo Jovino Vasconcelos Emeief,Municipal,2019,236.07,6.3,273.63,5.6,não cactus,2017,,231.11,270.89
1800,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2005,,,,,não cactus,2017,,225.11,260.63
1801,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2007,,,,,não cactus,2017,,225.11,260.63
1802,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2009,184.2,3.7,,,não cactus,2017,,225.11,260.63
1803,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2011,,,220.58,3.0,não cactus,2017,,225.11,260.63
1804,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2013,,,,,não cactus,2017,,225.11,260.63
1805,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2015,,,,,não cactus,2017,,225.11,260.63
1806,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2017,225.11,5.7,260.63,5.1,não cactus,2017,,225.11,260.63
1807,CE,2302404,Boa Viagem,23095911,Ministro Alcides Vieira Carneiro E E F,Municipal,2019,,,250.33,4.8,não cactus,2017,,225.11,260.63
1808,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2005,,,242.45,3.7,não cactus,2017,Grupo 3,240.18,271.24
1809,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2007,,,220.13,2.6,não cactus,2017,Grupo 3,240.18,271.24
1810,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2009,,,228.77,3.9,não cactus,2017,Grupo 3,240.18,271.24
1811,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2011,,,238.4,4.2,não cactus,2017,Grupo 3,240.18,271.24
1812,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2013,213.99,5.4,242.78,4.2,não cactus,2017,Grupo 3,240.18,271.24
1813,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2015,220.52,5.5,252.88,4.8,não cactus,2017,Grupo 3,240.18,271.24
1814,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2017,240.18,6.2,271.24,5.4,não cactus,2017,Grupo 3,240.18,271.24
1815,CE,2302404,Boa Viagem,23095997,Padre Antonio Correia De Sa Eef,Municipal,2019,232.37,5.8,270.02,5.3,não cactus,2017,Grupo 3,240.18,271.24
1816,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2005,,,,,não cactus,2017,Grupo 1,206.79,276.39
1817,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2007,,,,,não cactus,2017,Grupo 1,206.79,276.39
1818,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2009,189.99,4.5,,,não cactus,2017,Grupo 1,206.79,276.39
1819,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2011,205.15,4.3,,,não cactus,2017,Grupo 1,206.79,276.39
1820,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2013,,,,,não cactus,2017,Grupo 1,206.79,276.39
1821,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2015,208.39,4.6,,,não cactus,2017,Grupo 1,206.79,276.39
1822,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2017,206.79,5.2,276.39,4.9,não cactus,2017,Grupo 1,206.79,276.39
1823,CE,2302404,Boa Viagem,23096039,Antonio Nunes Cavalcante E E F,Municipal,2019,203.57,4.4,234.89,3.9,não cactus,2017,Grupo 1,206.79,276.39
1824,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2005,,,,,não cactus,2017,Grupo 2,241.04,238.28
1825,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2007,,,,,não cactus,2017,Grupo 2,241.04,238.28
1826,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2009,192.05,4.4,,,não cactus,2017,Grupo 2,241.04,238.28
1827,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2011,186.97,4.2,243.88,4.0,não cactus,2017,Grupo 2,241.04,238.28
1828,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2013,201.27,4.6,246.21,4.3,não cactus,2017,Grupo 2,241.04,238.28
1829,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2015,200.18,4.9,228.57,4.1,não cactus,2017,Grupo 2,241.04,238.28
1830,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2017,241.04,5.9,238.28,4.6,não cactus,2017,Grupo 2,241.04,238.28
1831,CE,2302404,Boa Viagem,23096349,Francisco Jose Vieira E E F,Municipal,2019,,,260.12,5.2,não cactus,2017,Grupo 2,241.04,238.28
1832,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2005,,,,,não cactus,2017,,193.67,236.49
1833,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2007,,,,,não cactus,2017,,193.67,236.49
1834,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2009,,,211.23,3.2,não cactus,2017,,193.67,236.49
1835,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2011,,,,,não cactus,2017,,193.67,236.49
1836,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2013,,,222.96,4.1,não cactus,2017,,193.67,236.49
1837,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2015,,,,,não cactus,2017,,193.67,236.49
1838,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2017,193.67,4.6,236.49,4.4,não cactus,2017,,193.67,236.49
1839,CE,2302404,Boa Viagem,23096365,Francisco Lobo Cavalcante E E F,Municipal,2019,,,225.62,3.9,não cactus,2017,,193.67,236.49
1840,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2005,,,,,não cactus,2017,,212.63,263.74
1841,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2007,149.42,2.5,,,não cactus,2017,,212.63,263.74
1842,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2009,192.22,4.2,207.12,2.6,não cactus,2017,,212.63,263.74
1843,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2011,201.33,4.6,,,não cactus,2017,,212.63,263.74
1844,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2013,197.66,4.7,216.37,3.5,não cactus,2017,,212.63,263.74
1845,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2015,,6.1,,4.1,não cactus,2017,,212.63,263.74
1846,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2017,212.63,5.5,263.74,5.1,não cactus,2017,,212.63,263.74
1847,CE,2302404,Boa Viagem,23096390,Filomena Uchoa Viana E E F,Municipal,2019,,,249.09,4.6,não cactus,2017,,212.63,263.74
1848,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2005,,,,,não cactus,2017,Grupo 2,225.65,254.68
1849,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2007,,,,,não cactus,2017,Grupo 2,225.65,254.68
1850,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2009,183.66,4.1,212.38,3.0,não cactus,2017,Grupo 2,225.65,254.68
1851,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2011,193.35,4.6,233.81,4.0,não cactus,2017,Grupo 2,225.65,254.68
1852,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2013,180.89,4.1,224.66,3.8,não cactus,2017,Grupo 2,225.65,254.68
1853,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2015,210.59,5.4,247.86,4.5,não cactus,2017,Grupo 2,225.65,254.68
1854,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2017,225.65,5.9,254.68,4.8,não cactus,2017,Grupo 2,225.65,254.68
1855,CE,2302404,Boa Viagem,23096470,Delfina Vieira Da Silva E E F,Municipal,2019,196.22,4.9,,,não cactus,2017,Grupo 2,225.65,254.68
1856,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2005,,,,,não cactus,2017,,203.02,263.8
1857,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2007,,,,,não cactus,2017,,203.02,263.8
1858,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2009,,,,,não cactus,2017,,203.02,263.8
1859,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2011,,,,,não cactus,2017,,203.02,263.8
1860,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2013,,,,,não cactus,2017,,203.02,263.8
1861,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2015,,,,,não cactus,2017,,203.02,263.8
1862,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2017,203.02,5.2,263.8,4.6,não cactus,2017,,203.02,263.8
1863,CE,2302404,Boa Viagem,23096497,Jeronimo Alves Bezerra E E F,Municipal,2019,185.88,4.2,254.71,4.5,não cactus,2017,,203.02,263.8
1864,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2005,,,,,não cactus,2017,,190.37,222.1
1865,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2007,,,,,não cactus,2017,,190.37,222.1
1866,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2009,,,,,não cactus,2017,,190.37,222.1
1867,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2011,192.75,4.4,,,não cactus,2017,,190.37,222.1
1868,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2013,,,,,não cactus,2017,,190.37,222.1
1869,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2015,,,,,não cactus,2017,,190.37,222.1
1870,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2017,190.37,4.7,222.1,4.1,não cactus,2017,,190.37,222.1
1871,CE,2302404,Boa Viagem,23096608,Joaquim Vieira Lima E E F,Municipal,2019,204.83,5.7,238.13,4.3,não cactus,2017,,190.37,222.1
1872,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2005,,,,,não cactus,2017,,213.06,272.44
1873,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2007,,,,,não cactus,2017,,213.06,272.44
1874,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2009,188.75,3.9,202.77,3.2,não cactus,2017,,213.06,272.44
1875,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2011,227.06,4.6,231.58,3.2,não cactus,2017,,213.06,272.44
1876,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2013,196.78,4.3,258.53,4.0,não cactus,2017,,213.06,272.44
1877,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2015,,4.5,,3.7,não cactus,2017,,213.06,272.44
1878,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2017,213.06,5.0,272.44,4.8,não cactus,2017,,213.06,272.44
1879,CE,2302404,Boa Viagem,23096616,Jose Adauto Sales E E F,Municipal,2019,214.88,5.3,269.05,5.1,não cactus,2017,,213.06,272.44
1880,CE,2302404,Boa Viagem,23096721,Jose Inacio Da Rocha E E F,Municipal,2005,,,,,não cactus,2017,Grupo 1,200.83,221.8
1881,CE,2302404,Boa Viagem,23096721,Jose Inacio Da Rocha E E F,Municipal,2007,,,,,não cactus,2017,Grupo 1,200.83,221.8
1882,CE,2302404,Boa Viagem,23096721,Jose Inacio Da Rocha E E F,Municipal,2009,,,,,não cactus,2017,Grupo 1,200.83,221.8
1883,CE,2302404,Boa Viagem,23096721,Jose Inacio Da Rocha E E F,Municipal,2011,,,,,não cactus,2017,Grupo 1,200.83,221.8
1884,CE,2302404,Boa Viagem,23096721,Jose Inacio Da Rocha E E F,Municipal,2013,195.07,4.6,242.07,3.9,não cactus,2017,Grupo 1,200.83,221.8
1885,CE,2302404,Boa Viagem,23096721,Jose Inacio Da Rocha E E F,Municipal,2015,215.84,5.1,,,não cactus,2017,Grupo 1,200.83,221.8
1886,CE,2302404,Boa Viagem,23096721,Jose Inacio Da Rocha E E F,Municipal,2017,200.83,4.8,221.8,4.2,não cactus,2017,Grupo 1,200.83,221.8
