,Sigla da UF,Código do Município,Nome do Município_x,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,Nome do Município_y,cactus
211,CE,2300200,Acaraú,23000490,Joaquim Tiago Do Nascimento Eeief,Municipal,2011,,,,,Acaraú,não cactus
212,CE,2300200,Acaraú,23000490,Joaquim Tiago Do Nascimento Eeief,Municipal,2013,,,,,Acaraú,não cactus
213,CE,2300200,Acaraú,23000490,Joaquim Tiago Do Nascimento Eeief,Municipal,2015,,,,,Acaraú,não cactus
214,CE,2300200,Acaraú,23000490,Joaquim Tiago Do Nascimento Eeief,Municipal,2017,237.94,6.8,242.15,4.7,Acaraú,não cactus
215,CE,2300200,Acaraú,23000490,Joaquim Tiago Do Nascimento Eeief,Municipal,2019,249.08,6.4,,,Acaraú,não cactus
216,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2005,159.79,3.0,,,Acaraú,cactus19
217,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2007,190.51,4.0,227.26,3.1,Acaraú,cactus19
218,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2009,206.32,4.1,239.66,3.9,Acaraú,cactus19
219,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2011,256.1,6.1,262.98,4.4,Acaraú,cactus19
220,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2013,184.98,4.0,259.98,4.6,Acaraú,cactus19
221,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2015,210.78,5.4,254.32,4.4,Acaraú,cactus19
222,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2017,197.92,5.3,254.55,4.7,Acaraú,cactus19
223,CE,2300200,Acaraú,23000520,Deputado Jose Filomeno Eeief,Municipal,2019,242.85,6.4,265.55,5.0,Acaraú,cactus19
224,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2005,,,,,Acaraú,cactus19
225,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2007,,,,,Acaraú,cactus19
226,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2009,201.61,4.3,243.51,4.0,Acaraú,cactus19
227,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2011,192.69,4.5,244.6,3.7,Acaraú,cactus19
228,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2013,210.6,5.2,273.1,4.7,Acaraú,cactus19
229,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2015,221.21,5.6,252.79,4.5,Acaraú,cactus19
230,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2017,239.67,6.7,280.91,5.5,Acaraú,cactus19
231,CE,2300200,Acaraú,23000562,Manoel Edgar Da Silveira Eeief,Municipal,2019,263.64,7.5,289.94,5.9,Acaraú,cactus19
232,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2005,,,,,Acaraú,cactus19
233,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2007,170.14,3.5,238.08,3.2,Acaraú,cactus19
234,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2009,,,239.85,3.2,Acaraú,cactus19
235,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2011,202.2,4.5,259.34,4.2,Acaraú,cactus19
236,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2013,199.76,5.2,258.0,4.9,Acaraú,cactus19
237,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2015,214.91,5.5,266.05,5.1,Acaraú,cactus19
238,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2017,,,280.06,5.8,Acaraú,cactus19
239,CE,2300200,Acaraú,23000570,Herminia Franklina Da Silveira Eeief,Municipal,2019,,,271.54,5.4,Acaraú,cactus19
240,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2005,151.38,2.9,,,Acaraú,cactus19
241,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2007,154.14,3.0,,,Acaraú,cactus19
242,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2009,165.48,3.1,,,Acaraú,cactus19
243,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2011,170.24,3.6,221.16,3.4,Acaraú,cactus19
244,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2013,179.76,3.7,,,Acaraú,cactus19
245,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2015,,5.6,,4.2,Acaraú,cactus19
246,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2017,234.08,6.1,250.12,4.8,Acaraú,cactus19
247,CE,2300200,Acaraú,23000651,Maria Leonete Brandao Eeief Profª,Municipal,2019,222.61,6.0,244.77,4.8,Acaraú,cactus19
248,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2005,,,,,Acaraú,não cactus
249,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2007,,,,,Acaraú,não cactus
250,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2009,,,219.68,3.9,Acaraú,não cactus
251,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2011,,,,,Acaraú,não cactus
252,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2013,,,,,Acaraú,não cactus
253,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2015,,,,,Acaraú,não cactus
254,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2017,216.38,5.8,287.18,5.9,Acaraú,não cactus
255,CE,2300200,Acaraú,23000660,Maria Nazare Viana Eeief,Municipal,2019,252.25,7.1,256.78,4.9,Acaraú,não cactus
256,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2005,,,,,Acaraú,cactus19
257,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2007,,,,,Acaraú,cactus19
258,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2009,,,,,Acaraú,cactus19
259,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2011,205.96,4.6,,,Acaraú,cactus19
260,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2013,189.31,4.4,,,Acaraú,cactus19
261,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2015,,5.3,,4.7,Acaraú,cactus19
262,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2017,247.48,6.6,271.06,5.3,Acaraú,cactus19
263,CE,2300200,Acaraú,23000708,Higino De Souza Brandao Eeief,Municipal,2019,255.5,7.1,279.53,5.5,Acaraú,cactus19
264,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2005,162.65,3.3,233.27,2.8,Acaraú,cactus19
265,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2007,161.72,3.4,239.43,3.3,Acaraú,cactus19
266,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2009,189.01,4.0,224.02,3.6,Acaraú,cactus19
267,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2011,193.72,4.5,237.67,3.7,Acaraú,cactus19
268,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2013,193.18,4.2,246.68,4.0,Acaraú,cactus19
269,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2015,206.71,4.9,249.8,4.3,Acaraú,cactus19
270,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2017,208.49,5.7,279.55,5.3,Acaraú,cactus19
271,CE,2300200,Acaraú,23000791,Dona Eulina Magalhaes Eef,Municipal,2019,201.46,4.9,259.49,4.8,Acaraú,cactus19
272,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2005,,,,,Acaraú,não cactus
273,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2007,,,,,Acaraú,não cactus
274,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2009,191.97,3.9,216.3,3.1,Acaraú,não cactus
275,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2011,,,225.83,3.4,Acaraú,não cactus
276,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2013,,,237.24,3.8,Acaraú,não cactus
277,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2015,237.01,6.0,241.77,4.2,Acaraú,não cactus
278,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2017,252.6,7.0,264.44,5.1,Acaraú,não cactus
279,CE,2300200,Acaraú,23000830,Sofia Nunes De Freitas Eeief,Municipal,2019,232.24,6.3,266.63,5.1,Acaraú,não cactus
280,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2005,,,,,Acaraú,não cactus
281,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2007,,,,,Acaraú,não cactus
282,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2009,156.34,2.8,216.21,2.8,Acaraú,não cactus
283,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2011,187.21,4.1,222.92,3.7,Acaraú,não cactus
284,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2013,246.66,6.2,307.14,5.6,Acaraú,não cactus
285,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2015,316.87,8.6,,,Acaraú,não cactus
286,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2017,262.48,7.1,245.68,4.6,Acaraú,não cactus
287,CE,2300200,Acaraú,23000910,Antonio Ferreira Sales Eeief,Municipal,2019,295.31,8.2,291.5,5.9,Acaraú,não cactus
288,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2005,,,,,Acaraú,não cactus
289,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2007,,,,,Acaraú,não cactus
290,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2009,186.2,4.6,,,Acaraú,não cactus
291,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2011,203.4,4.8,,,Acaraú,não cactus
292,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2013,204.0,5.2,,,Acaraú,não cactus
293,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2015,196.55,4.8,,,Acaraú,não cactus
294,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2017,248.62,6.9,,,Acaraú,não cactus
295,CE,2300200,Acaraú,23000929,Rufina Magalhaes De Farias Eeief,Municipal,2019,282.78,8.0,,,Acaraú,não cactus
296,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2005,,,,,Acaraú,não cactus
297,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2007,,,,,Acaraú,não cactus
298,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2009,198.58,4.7,,,Acaraú,não cactus
299,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2011,,,,,Acaraú,não cactus
300,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2013,,,,,Acaraú,não cactus
301,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2015,254.67,7.2,,,Acaraú,não cactus
302,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2017,267.46,7.3,289.64,6.2,Acaraú,não cactus
303,CE,2300200,Acaraú,23000945,Laura Furtado Do Nascimento Eeief,Municipal,2019,212.87,5.9,315.02,6.9,Acaraú,não cactus
304,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2005,,,,,Acaraú,não cactus
305,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2007,,,,,Acaraú,não cactus
306,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2009,195.13,4.4,225.05,3.9,Acaraú,não cactus
307,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2011,204.38,5.0,225.78,3.9,Acaraú,não cactus
308,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2013,215.45,5.6,232.4,3.8,Acaraú,não cactus
309,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2015,239.03,6.1,271.37,5.4,Acaraú,não cactus
310,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2017,263.29,7.1,300.38,6.5,Acaraú,não cactus
311,CE,2300200,Acaraú,23000953,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2019,261.82,7.5,282.53,5.9,Acaraú,não cactus
312,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2005,,,,,Acaraú,não cactus
313,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2007,,,,,Acaraú,não cactus
314,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2009,161.41,3.2,229.8,3.6,Acaraú,não cactus
315,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2011,170.29,3.5,,,Acaraú,não cactus
316,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2013,,,,,Acaraú,não cactus
317,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2015,,,,,Acaraú,não cactus
318,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2017,250.17,7.3,266.39,4.8,Acaraú,não cactus
319,CE,2300200,Acaraú,23000988,Jose Augusto Vasconcelos Eeief,Municipal,2019,,,,,Acaraú,não cactus
320,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2005,,,,,Acaraú,não cactus
321,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2007,174.06,3.9,227.54,3.7,Acaraú,não cactus
322,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2009,169.86,3.7,234.89,3.7,Acaraú,não cactus
323,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2011,192.66,4.5,261.96,4.3,Acaraú,não cactus
324,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2013,192.73,4.4,249.61,4.1,Acaraú,não cactus
325,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2015,,,,,Acaraú,não cactus
326,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2017,233.58,6.2,286.17,5.8,Acaraú,não cactus
327,CE,2300200,Acaraú,23001054,Manoel Duca Da Silveira Eeief,Municipal,2019,240.04,6.7,289.04,5.8,Acaraú,não cactus
328,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2005,,,,,Acaraú,cactus19
329,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2007,178.35,3.8,,,Acaraú,cactus19
330,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2009,191.88,4.0,212.0,2.8,Acaraú,cactus19
331,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2011,211.74,5.1,235.86,3.8,Acaraú,cactus19
332,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2013,204.24,4.8,230.01,3.5,Acaraú,cactus19
333,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2015,207.19,5.4,250.67,4.1,Acaraú,cactus19
334,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2017,228.29,6.4,249.53,4.7,Acaraú,cactus19
335,CE,2300200,Acaraú,23001070,Manoel Joao De Araujo Eeief,Municipal,2019,235.0,6.4,248.66,4.9,Acaraú,cactus19
336,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2005,,,,,Acaraú,não cactus
337,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2007,,,,,Acaraú,não cactus
338,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2009,192.06,4.6,242.5,3.5,Acaraú,não cactus
339,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2011,,,262.7,4.0,Acaraú,não cactus
340,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2013,,,257.76,4.8,Acaraú,não cactus
341,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2015,251.05,6.6,242.53,4.5,Acaraú,não cactus
342,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2017,236.72,6.5,276.7,5.1,Acaraú,não cactus
343,CE,2300200,Acaraú,23001100,Raimunda Domingues Oliveira Eeief,Municipal,2019,267.3,7.5,284.32,5.9,Acaraú,não cactus
344,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2005,,,,,Acaraú,cactus19
345,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2007,,,,,Acaraú,cactus19
346,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2009,,,,,Acaraú,cactus19
347,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2011,213.82,5.3,,,Acaraú,cactus19
348,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2013,212.97,5.3,,,Acaraú,cactus19
349,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2015,,,255.6,4.9,Acaraú,cactus19
350,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2017,233.12,6.3,264.38,5.3,Acaraú,cactus19
351,CE,2300200,Acaraú,23176016,Roque Lopes De Araujo Eeief,Municipal,2019,257.86,8.2,295.9,6.0,Acaraú,cactus19
352,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2005,,,,,Acaraú,não cactus
353,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2007,165.27,3.3,,,Acaraú,não cactus
354,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2009,,,,,Acaraú,não cactus
355,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2011,,,,,Acaraú,não cactus
356,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2013,,,,,Acaraú,não cactus
357,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2015,,,,,Acaraú,não cactus
358,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2017,,,,,Acaraú,não cactus
359,CE,2300200,Acaraú,23191961,Dona Odete Silveira Eeief,Municipal,2019,,,,,Acaraú,não cactus
360,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2005,153.26,3.1,,,Acaraú,cactus19
361,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2007,175.8,3.7,214.91,3.0,Acaraú,cactus19
362,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2009,187.55,3.7,223.93,2.9,Acaraú,cactus19
363,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2011,202.37,4.7,244.95,4.0,Acaraú,cactus19
364,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2013,188.67,4.2,227.36,3.9,Acaraú,cactus19
365,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2015,201.6,5.0,250.14,4.3,Acaraú,cactus19
366,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2017,,,266.67,5.2,Acaraú,cactus19
367,CE,2300200,Acaraú,23219610,Joelina Ribeiro Ramos Viana Eeief Profª,Municipal,2019,234.43,6.1,246.32,4.8,Acaraú,cactus19
368,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2005,,,,,Acaraú,não cactus
369,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2007,167.75,3.3,216.12,3.0,Acaraú,não cactus
370,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2009,171.49,3.6,,,Acaraú,não cactus
371,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2011,189.19,3.9,250.31,3.5,Acaraú,não cactus
372,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2013,202.64,4.3,251.58,4.1,Acaraú,não cactus
373,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2015,212.14,5.2,245.84,3.6,Acaraú,não cactus
374,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2017,231.82,6.1,258.58,4.9,Acaraú,não cactus
375,CE,2300200,Acaraú,23253215,Joao Jaime Ferreira Gomes Filho Eeief,Municipal,2019,228.13,5.8,283.87,5.8,Acaraú,não cactus
376,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2005,167.63,3.1,220.18,2.8,Acaraú,cactus19
377,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2007,188.93,4.3,228.44,3.6,Acaraú,cactus19
378,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2009,199.79,4.2,235.63,3.5,Acaraú,cactus19
379,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2011,200.07,4.8,255.39,4.5,Acaraú,cactus19
380,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2013,190.83,4.2,249.49,4.3,Acaraú,cactus19
381,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2015,220.12,5.3,256.89,4.6,Acaraú,cactus19
382,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2017,239.19,6.4,275.26,4.9,Acaraú,cactus19
383,CE,2300200,Acaraú,23253231,Teresa De Jesus Silva Eeief Profª,Municipal,2019,242.46,6.4,270.45,5.2,Acaraú,cactus19
384,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2005,,,,,Acaraú,cactus19
385,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2007,,,,,Acaraú,cactus19
386,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2009,182.8,4.2,234.6,3.9,Acaraú,cactus19
387,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2011,221.71,5.2,251.92,2.7,Acaraú,cactus19
388,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2013,199.38,4.6,248.37,4.1,Acaraú,cactus19
389,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2015,212.27,5.2,244.58,4.3,Acaraú,cactus19
390,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2017,243.58,6.7,258.13,4.3,Acaraú,cactus19
391,CE,2300200,Acaraú,23317213,Francisca Silveira Gomes Profa Eef,Municipal,2019,235.4,6.2,278.55,5.5,Acaraú,cactus19
392,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2005,,,,,Acopiara,não cactus
393,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2007,,,,,Acopiara,não cactus
394,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2009,,,221.72,3.7,Acopiara,não cactus
395,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2011,188.02,4.6,,,Acopiara,não cactus
396,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2013,,,,,Acopiara,não cactus
397,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2015,,,,,Acopiara,não cactus
398,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2017,216.33,6.0,,,Acopiara,não cactus
399,CE,2300309,Acopiara,23111577,Castro Alves Eef,Municipal,2019,198.87,5.7,255.94,5.7,Acopiara,não cactus
400,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2005,,,,,Acopiara,não cactus
401,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2007,164.11,3.5,,,Acopiara,não cactus
402,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2009,182.95,4.6,,,Acopiara,não cactus
403,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2011,178.94,4.4,,,Acopiara,não cactus
404,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2013,,,,,Acopiara,não cactus
405,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2015,205.7,5.8,,,Acopiara,não cactus
406,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2017,227.41,6.7,,,Acopiara,não cactus
407,CE,2300309,Acopiara,23111674,Elodia Tavares De Souza Eef,Municipal,2019,228.37,6.4,,,Acopiara,não cactus
408,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2005,138.84,2.3,215.96,2.2,Acopiara,não cactus
409,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2007,165.79,3.4,211.34,2.7,Acopiara,não cactus
410,CE,2300309,Acopiara,23111810,Francisco Uchoa De Albuquerque Eef Professor,Municipal,2009,175.62,4.0,213.63,3.2,Acopiara,não cactus
