id_escola,nome_escola,ano,nota_matematica,ideb,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_9EF,reprovacao,carro,superior,porc_sexo_masc,porc_cor_prePar,cactus,ID_MUNICIPIO,ano_cactus
23015470,NOSSA SENHORA DA PIEDADE EMEIEF,2017,248.01,4.7,3,1,Grupo 1,136,0.061068702290076333,0.25757575757575757,0.09230769230769231,0.5193798449612403,0.6818181818181818,0,2304004,0
23015470,NOSSA SENHORA DA PIEDADE EMEIEF,2019,266.3,5.4,3,1,Nível II,134,0.14516129032258066,0.18548387096774194,0.07258064516129033,0.5671641791044776,0.7686567164179104,0,2304004,0
23015616,SANTO ANTONIO EMEIEF,2013,267.72,5.3,3,1,Grupo 2,59,0.25862068965517243,0.05084745762711865,0.08163265306122448,0.49122807017543857,0.7777777777777778,0,2304004,0
23015616,SANTO ANTONIO EMEIEF,2015,316.76,6.5,3,1,Baixo,30,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.4482758620689655,0.7666666666666667,0,2304004,0
23015616,SANTO ANTONIO EMEIEF,2017,283.02,5.8,3,1,Grupo 2,58,0.017543859649122806,0.31666666666666665,0.15517241379310345,0.5263157894736842,0.75,0,2304004,0
23015616,SANTO ANTONIO EMEIEF,2019,288.74,6.1,3,1,Nível II,40,0.13157894736842105,0.15789473684210525,0.07894736842105263,0.55,0.775,0,2304004,0
23015632,RAIMUNDO BARROSO TABOSA EMEIEF,2013,249.9,4.5,3,2,Grupo 1,28,0.38461538461538464,0.08,0.04,0.48,0.92,0,2304004,0
23015632,RAIMUNDO BARROSO TABOSA EMEIEF,2015,267.96,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2304004,0
23015632,RAIMUNDO BARROSO TABOSA EMEIEF,2017,279.91,5.8,3,2,NA,20,0,0.3157894736842105,0.1,0.5,0.65,0,2304004,0
23015632,RAIMUNDO BARROSO TABOSA EMEIEF,2019,257.42,5.3,3,2,Nível II,22,0,0,0,0.3636363636363636,0.9545454545454546,0,2304004,0
23015675,VEREADOR RAIMUNDO CARDOSO DE ALBUQUERQUE EMEIEF,2013,254.57,4.9,3,2,Grupo 1,22,0,0,0,0.3181818181818182,0.9545454545454546,0,2304004,0
23015675,VEREADOR RAIMUNDO CARDOSO DE ALBUQUERQUE EMEIEF,2015,304.33,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2304004,0
23015675,VEREADOR RAIMUNDO CARDOSO DE ALBUQUERQUE EMEIEF,2017,288.17,5.8,3,2,NA,22,0.14285714285714285,0.045454545454545456,0,0.5,1,0,2304004,0
23084995,AIRAM VERAS ESC CID,2013,232.16,3.9,3,1,Grupo 3,24,0.47368421052631576,0.16666666666666666,0.17647058823529413,0.47368421052631576,0.7222222222222222,0,2304103,0
23085118,CARLOTA COLARES DE OLIVEIRA ESC CID,2013,259.2,4.4,3,1,Grupo 3,51,0.5957446808510638,0.1276595744680851,0.06060606060606061,0.3958333333333333,0.46808510638297873,0,2304103,0
23085118,CARLOTA COLARES DE OLIVEIRA ESC CID,2015,254.19,4.8,3,1,Médio Baixo,76,0.3972602739726027,0.1917808219178082,0.09859154929577464,0.3888888888888889,0.6027397260273972,0,2304103,0
23085118,CARLOTA COLARES DE OLIVEIRA ESC CID,2017,250.67,4.5,3,1,Grupo 2,68,0.06060606060606061,0.3088235294117647,0.04477611940298507,0.4782608695652174,0.5942028985507246,0,2304103,0
23085118,CARLOTA COLARES DE OLIVEIRA ESC CID,2019,270.1,5.4,3,1,Nível III,91,0.25,0.29545454545454547,0.1590909090909091,0.4285714285714285,0.7692307692307693,0,2304103,0
23085320,FURTADO LEITE ESC CID,2019,254.65,5.1,3,1,Nível III,20,0.2,0.35,0.15,0.4,0.35,0,2304103,0
23085436,JOAQUIM FERREIRA DO BONFIM ESC CID,2017,239.92,4.6,3,2,Grupo 2,18,0.1111111111111111,0.1111111111111111,0,0.29411764705882354,0.7777777777777778,0,2304103,0
23085436,JOAQUIM FERREIRA DO BONFIM ESC CID,2019,284.63,5.9,3,2,Nível III,16,0.23076923076923078,0.23076923076923078,0,0.3125,0.5625,0,2304103,0
23085487,JOSE MARTINS DE LIMA ESC CID,2017,257.37,4.3,3,2,Grupo 2,25,0.08333333333333333,0.08,0,0.48,0.56,0,2304103,0
23085487,JOSE MARTINS DE LIMA ESC CID,2019,242.42,4.7,3,2,Nível III,15,0.21428571428571427,0.07142857142857142,0,0.5333333333333333,0.1333333333333333,0,2304103,0
23085762,DR SAMUEL LINS ESC CID,2013,210.41,3.4,3,2,Grupo 2,58,0.5576923076923077,0.061224489795918366,0.02127659574468085,0.3695652173913043,0.6756756756756757,0,2304103,0
23085762,DR SAMUEL LINS ESC CID,2015,261.98,5.2,3,2,Baixo,56,0.16981132075471697,0.09090909090909091,0.01818181818181818,0.4909090909090909,0.6363636363636364,0,2304103,0
23085762,DR SAMUEL LINS ESC CID,2017,253.2,4.8,3,2,Grupo 1,64,0.017543859649122806,0.15517241379310345,0.01694915254237288,0.5423728813559322,0.6779661016949152,0,2304103,0
23085762,DR SAMUEL LINS ESC CID,2019,295.44,6,3,2,Nível II,54,0.25,0.15384615384615385,0,0.5925925925925926,0.4444444444444444,0,2304103,0
23085827,UMBELINO ALVES DA SILVA ESC CID,2017,278.88,6.3,3,2,Grupo 2,15,0,0.3333333333333333,0.07692307692307693,0.4666666666666667,0.7333333333333333,0,2304103,0
23085827,UMBELINO ALVES DA SILVA ESC CID,2019,264.77,5.1,3,2,Nível II,20,0.5263157894736842,0.21052631578947367,0,0.65,0.35,0,2304103,0
23085894,VILEBALDO BARBOSA MARTINS ESC CID,2013,255.2,4.2,3,1,Grupo 3,76,0.323943661971831,0.21428571428571427,0.08450704225352113,0.4264705882352941,0.5882352941176471,0,2304103,0
23085894,VILEBALDO BARBOSA MARTINS ESC CID,2015,254.55,4.7,3,1,Médio,71,0.3064516129032258,0.2153846153846154,0.0625,0.4461538461538462,0.6461538461538462,0,2304103,0
23085894,VILEBALDO BARBOSA MARTINS ESC CID,2017,260.7,5.2,3,1,Grupo 3,125,0.06086956521739131,0.45689655172413796,0.1415929203539823,0.5172413793103449,0.6460176991150443,0,2304103,0
23085894,VILEBALDO BARBOSA MARTINS ESC CID,2019,275.36,6,3,1,Nível IV,191,0.21428571428571427,0.27472527472527475,0.15384615384615385,0.4450261780104712,0.2879581151832461,0,2304103,0
23085940,IBIAPABA ESC CID DE,2013,222.69,3.6,3,2,Grupo 1,43,0.5384615384615384,0,0,0.475,0.425,0,2304103,0
23085940,IBIAPABA ESC CID DE,2015,228.98,4,3,2,Baixo,25,0.5555555555555556,0.1,0,0.7142857142857143,0.8095238095238095,0,2304103,0
23085940,IBIAPABA ESC CID DE,2017,240.87,4.7,3,2,Grupo 1,33,0.13793103448275862,0.1724137931034483,0.03571428571428571,0.4642857142857143,0.5714285714285714,0,2304103,0
23085940,IBIAPABA ESC CID DE,2019,224.4,4.3,3,2,Nível II,23,0.09090909090909091,0.13636363636363635,0,0.3043478260869565,0.2173913043478261,0,2304103,0
23086050,SANTA ROSA ESC CID,2017,274.4,5,3,2,NA,15,0.07142857142857142,0.15384615384615385,0,0.5384615384615384,0.6153846153846154,0,2304103,0
23086050,SANTA ROSA ESC CID,2019,287.15,5.8,3,2,Nível II,17,0.26666666666666666,0.3333333333333333,0,0.5294117647058824,0.1764705882352941,0,2304103,0
